BORO,OCC,FW,year
4,3,249.7693,1991
4,3,185.00309,1991
4,3,241.58064,1991
3,3,165.53688,1991
2,3,157.06748,1991
1,3,181.87593,1991
3,1,178.34588,1991
2,1,162.73518,1991
3,3,200.54065,1991
2,1,233.01848,1991
3,1,192.6166,1991
1,1,159.80675,1991
3,3,214.4453,1991
5,3,191.09427,1991
1,1,183.92448,1991
2,1,181.01485,1991
2,1,185.76076,1991
1,1,182.33259,1991
3,1,183.78604,1991
4,3,249.7693,1991
4,3,241.58064,1991
4,3,191.55374,1991
3,3,240.26104,1991
4,2,187.75163,1991
3,3,174.938,1991
2,1,237.87632,1991
3,3,180.11132,1991
4,3,164.69048,1991
1,3,186.45975,1991
4,3,166.98682,1991
2,3,196.49469,1991
3,3,171.65212,1991
1,3,180.37697,1991
1,1,187.24891,1991
2,3,227.66126,1991
4,2,233.26818,1991
2,3,157.06748,1991
4,3,241.58064,1991
4,1,204.08624,1991
1,1,71.08795,1991
3,2,182.90065,1991
4,3,201.36829,1991
1,1,71.90519,1991
4,3,186.53657,1991
2,3,212.10027,1991
4,2,177.33022,1991
2,3,183.52791,1991
3,3,214.4453,1991
2,2,216.22028,1991
4,3,190.95693,1991
3,3,185.13521,1991
3,3,156.56105,1991
4,2,233.99528,1991
2,1,188.40498,1991
1,3,162.16255,1991
2,3,201.47331,1991
4,2,217.28133,1991
4,1,186.23543,1991
3,1,182.79239,1991
2,1,204.62506,1991
3,3,185.13521,1991
2,1,209.36123,1991
3,1,155.21464,1991
4,1,191.55374,1991
1,1,209.30921,1991
4,1,169.64899,1991
4,2,178.33612,1991
2,2,157.06748,1991
2,3,157.06748,1991
2,1,216.22028,1991
5,2,182.88507,1991
1,3,228.8416,1991
1,3,81.82934,1991
2,3,189.56265,1991
2,3,219.76487,1991
2,2,205.35471,1991
3,1,178.5742,1991
3,3,192.64287,1991
2,3,193.98104,1991
4,2,247.20534,1991
2,1,172.89767,1991
3,1,178.34588,1991
3,1,187.91849,1991
3,3,214.4453,1991
2,1,197.12257,1991
3,2,182.90065,1991
3,3,190.54288,1991
4,2,217.28133,1991
2,1,193.05459,1991
4,3,171.54109,1991
1,3,173.74847,1991
3,1,178.51693,1991
4,3,166.98682,1991
1,1,234.7513,1991
3,1,185.13521,1991
1,1,159.80675,1991
1,1,148.90707,1991
2,3,186.84547,1991
2,3,173.40311,1991
3,1,185.13521,1991
5,3,196.14651,1991
1,1,94.86031,1991
2,1,170.62708,1991
2,1,87.02495,1991
2,1,176.90433,1991
3,3,214.4453,1991
3,3,189.95582,1991
4,3,167.51187,1991
2,2,207.29291,1991
2,3,194.11606,1991
1,2,221.61821,1991
3,3,156.56105,1991
1,1,154.90889,1991
2,1,201.47331,1991
3,1,194.80765,1991
3,3,155.21464,1991
4,2,198.70824,1991
2,1,192.9946,1991
4,2,223.64945,1991
3,1,192.6166,1991
2,1,192.9946,1991
3,3,179.72518,1991
1,1,181.18749,1991
3,2,212.11371,1991
3,3,245.25099,1991
3,3,196.41317,1991
4,2,180.07245,1991
5,2,197.91907,1991
3,1,237.88221,1991
1,3,165.29255,1991
2,1,233.91006,1991
4,1,180.63477,1991
3,1,187.91849,1991
2,2,216.22028,1991
3,1,190.60578,1991
3,1,181.59139,1991
3,1,194.80765,1991
3,3,182.90065,1991
4,2,192.85683,1991
3,1,178.51693,1991
2,1,194.53531,1991
1,2,148.90707,1991
3,1,196.41317,1991
1,1,177.55846,1991
2,1,191.63377,1991
4,1,202.62331,1991
3,1,187.84751,1991
1,1,183.38291,1991
4,3,194.05102,1991
5,1,147.78621,1991
2,1,225.84915,1991
4,3,180.22399,1991
5,1,206.83457,1991
3,2,200.54065,1991
3,2,192.6166,1991
3,3,109.08051,1991
2,3,217.15638,1991
4,1,202.62331,1991
2,2,169.24373,1991
4,3,173.91071,1991
3,1,180.11132,1991
4,2,191.80146,1991
2,2,159.47339,1991
4,2,171.6866,1991
2,1,188.40498,1991
3,3,240.26104,1991
2,3,191.84391,1991
3,3,190.68251,1991
1,3,158.14564,1991
3,1,219.27062,1991
3,3,178.34588,1991
3,2,182.56725,1991
2,3,205.35471,1991
3,3,155.21464,1991
3,3,190.68251,1991
2,1,70.1323,1991
3,3,200.54065,1991
2,1,163.4354,1991
3,3,171.65212,1991
1,1,234.3082,1991
1,1,184.74461,1991
3,3,156.56105,1991
4,1,213.32681,1991
2,1,184.28216,1991
4,3,196.81905,1991
4,3,191.19132,1991
4,1,191.40656,1991
3,3,164.14631,1991
2,1,190.95963,1991
4,3,213.32681,1991
5,3,187.82791,1991
1,3,165.29255,1991
4,1,172.7784,1991
4,1,226.13807,1991
2,3,70.80951,1991
3,1,201.95421,1991
3,1,155.21464,1991
2,1,178.7359,1991
2,3,173.59599,1991
4,2,197.95641,1991
3,1,196.41317,1991
3,1,200.80351,1991
4,1,192.35535,1991
3,3,180.11132,1991
1,2,148.90707,1991
3,1,182.90065,1991
3,1,178.34588,1991
3,3,185.13521,1991
4,2,174.4092,1991
2,2,206.8211,1991
4,3,187.75163,1991
3,3,182.56725,1991
3,3,178.34588,1991
4,3,192.23269,1991
1,3,244.70625,1991
3,3,103.76369,1991
2,2,197.12257,1991
2,1,225.84915,1991
2,3,80.42053,1991
2,2,195.19285,1991
4,3,209.25286,1991
4,3,240.96457,1991
2,2,183.52791,1991
2,3,195.99215,1991
3,1,187.58157,1991
2,3,194.87783,1991
3,1,172.24649,1991
4,1,148.0585,1991
1,3,227.35678,1991
1,2,177.29622,1991
2,3,212.11673,1991
1,1,169.76427,1991
4,3,192.35535,1991
3,3,178.34588,1991
3,3,195.5088,1991
3,2,187.29478,1991
1,1,222.45922,1991
3,3,164.14631,1991
1,1,177.48915,1991
2,3,183.39727,1991
4,1,153.74382,1991
3,3,185.13521,1991
1,3,91.60269,1991
2,3,146.51091,1991
3,3,91.37047,1991
4,3,181.02243,1991
2,1,191.63377,1991
2,3,172.89767,1991
3,3,239.27795,1991
4,3,174.4092,1991
2,2,157.06748,1991
3,1,182.79239,1991
3,3,185.13521,1991
2,2,212.70501,1991
3,3,185.13521,1991
1,3,148.90707,1991
2,2,203.16055,1991
3,3,190.54288,1991
1,3,191.13808,1991
2,3,191.02683,1991
3,3,156.56105,1991
3,2,187.84751,1991
3,1,185.13521,1991
1,1,232.95786,1991
1,2,242.8782,1991
3,1,178.5343,1991
3,3,178.34588,1991
4,1,210.4358,1991
2,2,201.47331,1991
3,1,187.84751,1991
4,3,223.21422,1991
1,1,224.2469,1991
3,1,190.54288,1991
2,3,163.20478,1991
1,3,196.20102,1991
5,2,191.09427,1991
1,3,204.42355,1991
1,3,86.8103,1991
2,3,157.06748,1991
4,3,176.78542,1991
3,1,185.13521,1991
3,2,138.37781,1991
2,1,176.90433,1991
3,3,171.65212,1991
3,3,171.65212,1991
4,3,219.3851,1991
4,1,174.4092,1991
1,1,162.37525,1991
4,2,191.40656,1991
4,3,171.7226,1991
4,2,191.55374,1991
4,3,197.67094,1991
2,3,188.40498,1991
2,1,173.59599,1991
3,3,145.50579,1991
4,3,174.4092,1991
3,2,185.89596,1991
2,3,217.15638,1991
3,1,182.90065,1991
4,1,178.24892,1991
3,3,145.50579,1991
4,2,180.76756,1991
1,3,148.90707,1991
2,1,170.62708,1991
2,3,171.11357,1991
5,2,203.03767,1991
5,3,206.83457,1991
2,3,227.66126,1991
1,1,244.70625,1991
3,3,181.59139,1991
1,1,73.20488,1991
1,1,74.99227,1991
2,1,237.87632,1991
3,1,178.34588,1991
2,3,188.40498,1991
4,3,209.09986,1991
4,2,164.69048,1991
1,3,181.43801,1991
1,3,148.90707,1991
1,3,240.54947,1991
2,3,172.28353,1991
3,1,194.80765,1991
4,3,171.54109,1991
3,3,172.10341,1991
2,1,205.85421,1991
4,1,255.98006,1991
1,1,74.30569,1991
1,1,187.24891,1991
2,3,157.06748,1991
2,3,208.95614,1991
4,3,180.06253,1991
3,3,179.6241,1991
1,3,113.08638,1991
2,3,245.1787,1991
2,1,178.7359,1991
2,3,191.02683,1991
2,3,201.47331,1991
4,3,186.71106,1991
3,3,200.54065,1991
3,3,180.11132,1991
2,3,191.84391,1991
3,1,180.11132,1991
1,1,184.74461,1991
3,3,307.3078,1991
4,3,176.13307,1991
3,3,214.4453,1991
4,1,192.35535,1991
3,3,194.80765,1991
1,3,181.87593,1991
2,2,188.74561,1991
3,3,187.84751,1991
3,1,185.13521,1991
5,1,198.89404,1991
1,3,228.8416,1991
1,1,172.26686,1991
3,3,178.51693,1991
1,3,148.90707,1991
3,3,109.08051,1991
3,1,105.52733,1991
3,1,187.91849,1991
4,1,153.74382,1991
4,2,190.3843,1991
4,3,186.23543,1991
2,1,162.98519,1991
2,1,177.37897,1991
3,3,192.64287,1991
1,3,165.48271,1991
1,2,177.29622,1991
3,3,185.13521,1991
2,3,194.11606,1991
3,3,190.29174,1991
4,1,220.59055,1991
5,3,225.83869,1991
2,3,220.08584,1991
5,1,202.11894,1991
4,3,171.37869,1991
3,1,185.13521,1991
2,1,240.01036,1991
5,2,199.0469,1991
3,3,109.01522,1991
2,3,77.63237,1991
2,2,194.53531,1991
2,3,157.06748,1991
4,1,247.20534,1991
4,2,172.96708,1991
3,2,185.13521,1991
2,3,191.02683,1991
3,1,185.13521,1991
4,3,226.13807,1991
2,1,217.77553,1991
3,2,166.21712,1991
3,1,179.41391,1991
3,3,164.41225,1991
4,2,217.28133,1991
4,3,186.53657,1991
3,3,195.71539,1991
4,1,195.37225,1991
2,2,146.51091,1991
1,2,152.72426,1991
3,3,240.26104,1991
4,1,182.1605,1991
4,1,191.80146,1991
4,2,187.02596,1991
1,3,152.70662,1991
4,1,170.84215,1991
3,1,190.91459,1991
1,3,236.80084,1991
4,3,171.37869,1991
2,1,162.73518,1991
4,2,191.80146,1991
2,2,212.70501,1991
2,2,172.89767,1991
3,3,152.93179,1991
2,1,204.73587,1991
3,3,165.55266,1991
2,3,183.52791,1991
3,3,180.11132,1991
1,1,154.47133,1991
1,1,175.44573,1991
4,3,241.58064,1991
1,2,177.55846,1991
3,3,180.11132,1991
3,3,181.59139,1991
5,1,199.80815,1991
4,1,174.4092,1991
2,3,217.31499,1991
3,1,185.13521,1991
4,2,218.16298,1991
1,1,279.52834,1991
1,1,90.60653,1991
1,3,91.77592,1991
2,3,191.02683,1991
2,1,167.89908,1991
3,1,292.15714,1991
3,1,181.59139,1991
3,2,187.84751,1991
3,3,189.95582,1991
2,2,207.29291,1991
4,2,188.87584,1991
1,2,181.87593,1991
2,2,217.15638,1991
1,3,193.31719,1991
3,1,180.11132,1991
4,2,171.6866,1991
2,3,194.87783,1991
3,2,192.6166,1991
3,3,138.37781,1991
3,1,165.55266,1991
4,3,186.93204,1991
2,2,157.06748,1991
5,2,197.91907,1991
4,1,192.35535,1991
3,1,187.73843,1991
1,3,234.65477,1991
4,3,219.3851,1991
5,3,182.88507,1991
4,3,139.86005,1993
3,1,150.1419,1993
3,3,156.78028,1993
3,3,180.58134,1993
4,1,155.98208,1993
4,3,181.33095,1993
4,3,144.55144,1993
4,2,151.7323,1993
4,1,215.46156,1993
1,3,181.55354,1993
3,3,186.13253,1993
3,1,211.94375,1993
2,3,206.13809,1993
1,1,184.79425,1993
3,1,177.21415,1993
1,2,183.88073,1993
3,3,177.9101,1993
2,1,176.17344,1993
3,3,210.11506,1993
3,3,157.59628,1993
4,3,160.5716,1993
3,3,184.04115,1993
1,3,227.15064,1993
2,3,248.37604,1993
4,1,154.08043,1993
3,1,174.68244,1993
4,3,244.66414,1993
2,1,199.22402,1993
5,3,202.59156,1993
2,1,160.73801,1993
4,3,197.4079,1993
2,3,209.1171,1993
3,3,157.22196,1993
4,3,139.86005,1993
3,3,172.3993,1993
3,3,137.39843,1993
3,3,235.29797,1993
2,2,203.23433,1993
3,3,177.47652,1993
4,3,142.53574,1993
1,3,182.35515,1993
3,3,193.69121,1993
4,3,163.93278,1993
2,3,141.74375,1993
1,3,131.20947,1993
1,3,167.49094,1993
1,3,165.18992,1993
2,1,219.64385,1993
2,3,181.61066,1993
3,3,158.79258,1993
1,1,226.87616,1993
5,3,204.07051,1993
3,3,83.61385,1993
3,1,158.16257,1993
4,1,173.02606,1993
3,1,178.90658,1993
3,1,181.30508,1993
2,3,197.39897,1993
2,2,163.96531,1993
2,3,178.01822,1993
2,1,179.27264,1993
3,3,179.9077,1993
3,3,175.91111,1993
3,1,200.07663,1993
3,3,177.47652,1993
2,1,183.00247,1993
4,1,199.9551,1993
3,3,145.09798,1993
4,1,142.53574,1993
3,3,232.90364,1993
2,1,156.53662,1993
4,1,164.9508,1993
3,3,235.9645,1993
3,2,210.16303,1993
3,3,157.59628,1993
1,1,193.44126,1993
2,3,189.6958,1993
2,3,242.74265,1993
5,1,195.50242,1993
1,1,68.79475,1993
1,1,181.41216,1993
2,1,91.95407,1993
4,1,179.72085,1993
5,1,157.96272,1993
5,3,212.19368,1993
3,3,179.23018,1993
2,3,209.54097,1993
3,3,216.18384,1993
2,1,201.82333,1993
3,3,162.67809,1993
3,3,158.6904,1993
3,1,228.32249,1993
4,3,146.02645,1993
3,3,172.17504,1993
3,3,192.31607,1993
3,3,182.8739,1993
4,2,160.12382,1993
4,2,185.38138,1993
3,3,179.00095,1993
2,2,214.79507,1993
2,1,160.79202,1993
3,1,177.9101,1993
1,3,186.20876,1993
2,3,207.11828,1993
1,2,218.5376,1993
1,1,196.53964,1993
3,3,183.50868,1993
2,3,188.88572,1993
1,1,152.24121,1993
3,1,207.86083,1993
3,3,232.90364,1993
4,3,190.77356,1993
1,1,195.63953,1993
3,3,177.9101,1993
5,3,194.21883,1993
1,3,150.66006,1993
1,3,174.75772,1993
3,3,75.32418,1993
2,3,201.90238,1993
3,3,177.57756,1993
4,1,176.25416,1993
2,1,154.28068,1993
4,2,162.50728,1993
1,1,152.43153,1993
3,3,159.11926,1993
4,1,193.59436,1993
1,1,170.13194,1993
3,1,189.8486,1993
4,3,169.15021,1993
3,3,179.81448,1993
1,1,181.32621,1993
1,1,174.75772,1993
1,1,195.63953,1993
2,1,177.46943,1993
1,1,70.56306,1993
3,3,193.9534,1993
3,3,177.9101,1993
1,1,195.63953,1993
3,1,77.76692,1993
3,3,73.5873,1993
2,3,65.42159,1993
5,2,174.21598,1993
2,3,218.42683,1993
4,1,179.91839,1993
4,1,211.58509,1993
4,2,185.18859,1993
3,1,79.37695,1993
2,1,200.84702,1993
4,2,173.9764,1993
3,3,262.8792,1993
3,2,200.07663,1993
2,3,175.79105,1993
3,3,184.04115,1993
4,1,183.00469,1993
1,3,185.39953,1993
1,3,214.68957,1993
2,3,207.34597,1993
4,1,152.11762,1993
4,3,153.61999,1993
4,3,162.76774,1993
2,1,172.3166,1993
3,1,179.28943,1993
3,3,153.92288,1993
4,3,154.76168,1993
1,3,71.9843,1993
3,3,145.09798,1993
4,1,197.20485,1993
3,3,203.4715,1993
5,3,172.78688,1993
3,3,137.39843,1993
3,3,193.69121,1993
4,1,146.02645,1993
3,1,178.94406,1993
1,3,173.29118,1993
1,1,172.91246,1993
4,2,167.97087,1993
2,3,204.92433,1993
3,3,233.99223,1993
3,1,175.91111,1993
4,3,163.93278,1993
2,3,186.09847,1993
2,2,197.93946,1993
3,3,175.74434,1993
4,1,172.91144,1993
1,3,148.56947,1993
3,3,180.82513,1993
3,3,155.75169,1993
5,3,188.85688,1993
3,3,173.65393,1993
4,3,171.33279,1993
3,3,73.5873,1993
4,3,153.61999,1993
3,3,168.61347,1993
3,3,177.9101,1993
4,3,187.07827,1993
3,2,136.18359,1993
2,1,178.88171,1993
3,3,172.17504,1993
3,3,156.34546,1993
4,1,189.90097,1993
1,3,195.52955,1993
3,3,182.8739,1993
1,1,158.16763,1993
3,2,147.293,1993
1,3,177.2197,1993
2,1,230.48446,1993
3,1,176.58978,1993
2,3,156.03266,1993
3,2,172.17504,1993
4,3,145.63829,1993
3,3,174.13157,1993
4,3,189.90097,1993
4,3,191.61179,1993
3,3,15.23295,1993
4,2,175.12735,1993
3,1,189.8486,1993
2,3,180.95774,1993
3,1,204.88538,1993
3,3,148.86324,1993
4,3,175.97519,1993
3,3,174.24569,1993
4,3,197.4079,1993
2,3,213.95085,1993
3,1,135.39671,1993
1,3,174.85839,1993
4,3,162.81849,1993
1,1,218.5376,1993
4,3,153.34438,1993
2,3,141.74375,1993
3,1,178.47292,1993
3,1,178.00902,1993
3,3,179.11444,1993
1,2,227.64334,1993
2,1,178.09927,1993
2,1,167.28277,1993
3,3,236.36006,1993
2,2,159.82548,1993
5,1,142.45811,1993
2,1,192.6,1993
3,3,178.94406,1993
3,3,155.75169,1993
5,1,211.21298,1993
2,3,200.0608,1993
3,3,246.87128,1993
1,3,66.85884,1993
2,1,14.27958,1993
2,3,157.75833,1993
2,1,205.63426,1993
3,3,193.16986,1993
3,3,176.04059,1993
3,3,75.32418,1993
4,3,181.53928,1993
3,3,133.87539,1993
4,3,142.53574,1993
1,3,187.4368,1993
3,1,148.86324,1993
4,1,203.78354,1993
2,3,252.96545,1993
3,3,187.51363,1993
3,3,173.60909,1993
1,3,146.5284,1993
1,1,146.629,1993
1,1,188.23077,1993
1,1,158.24633,1993
3,3,232.53183,1993
3,3,236.12656,1993
3,3,176.30031,1993
1,1,158.24633,1993
3,2,205.78368,1993
2,2,182.20629,1993
2,3,191.99765,1993
4,1,205.58627,1993
4,3,189.79253,1993
4,3,189.90097,1993
4,3,185.1709,1993
1,1,13.37616,1993
3,1,70.07983,1993
4,2,175.12735,1993
4,1,180.3029,1993
3,1,171.4309,1993
2,3,148.04077,1993
3,3,189.99627,1993
3,3,177.9101,1993
3,1,202.7876,1993
4,1,160.12382,1993
3,3,158.92695,1993
2,2,193.37042,1993
1,1,162.99873,1993
1,2,175.57393,1993
1,1,147.33879,1993
1,3,150.63557,1993
2,1,180.23381,1993
1,1,143.18758,1993
2,2,156.03266,1993
3,1,203.4715,1993
3,3,248.40476,1993
4,3,163.47802,1993
3,3,152.06967,1993
2,3,172.8554,1993
4,1,157.16409,1993
2,1,189.44014,1993
2,1,157.92763,1993
3,3,92.9099,1993
3,3,165.52403,1993
3,1,94.91418,1993
3,1,206.25879,1993
3,3,178.94406,1993
4,3,181.08394,1993
2,1,165.87188,1993
2,3,176.61953,1993
1,1,177.87487,1993
3,3,173.76968,1993
3,3,182.14695,1993
4,1,163.81782,1993
2,1,186.66469,1993
3,3,177.16236,1993
2,1,208.79321,1993
3,3,164.10708,1993
2,1,233.76575,1993
4,3,189.90097,1993
3,3,232.90364,1993
3,3,203.4715,1993
2,3,207.80767,1993
2,3,159.81711,1993
1,1,59.7064,1993
2,1,178.27732,1993
2,1,207.23901,1993
3,3,209.50495,1993
1,1,221.30093,1993
3,1,15.51205,1993
3,3,74.61794,1993
2,3,178.74801,1993
2,1,158.85414,1993
3,1,178.63423,1993
2,1,199.54836,1993
3,1,207.31059,1993
4,1,179.88031,1993
3,1,189.8486,1993
2,1,208.79321,1993
1,2,161.42362,1993
1,3,176.94682,1993
3,3,174.68244,1993
2,3,191.96881,1993
1,2,224.82216,1993
3,1,177.9101,1993
4,3,160.74691,1993
4,3,181.33095,1993
1,2,127.21468,1993
3,1,211.00658,1993
3,3,188.76016,1993
2,3,159.82548,1993
4,3,153.61999,1993
3,3,174.68244,1993
2,3,85.51493,1993
2,1,193.9417,1993
4,3,171.52815,1993
3,3,217.48847,1993
2,1,189.2532,1993
3,2,169.94304,1993
2,1,189.12932,1993
2,2,180.95774,1993
1,3,227.5689,1993
3,3,147.293,1993
4,3,160.5716,1993
3,3,235.15962,1993
1,2,159.37654,1993
3,3,177.21415,1993
4,3,622.78747,1993
4,1,154.98777,1993
1,2,226.87616,1993
2,1,192.62801,1993
3,1,177.9101,1993
3,3,175.39798,1993
4,3,155.69686,1993
2,3,174.93575,1993
3,3,177.21415,1993
1,3,127.21468,1993
3,3,176.00892,1993
3,3,75.32418,1993
2,3,165.15192,1993
3,3,228.93953,1993
4,3,167.97087,1993
3,1,158.92695,1993
2,3,193.47916,1993
4,3,160.56979,1993
3,3,212.39128,1993
3,3,154.10127,1993
3,1,191.25489,1993
3,3,203.4715,1993
3,3,177.47652,1993
2,1,165.30107,1993
2,3,182.43194,1993
2,3,146.21986,1993
4,2,179.88031,1993
3,2,228.59061,1993
3,2,159.38714,1993
3,1,218.27986,1993
2,1,177.17188,1993
4,3,191.43243,1993
3,3,161.63721,1993
1,1,168.94848,1993
2,1,177.49516,1993
5,1,192.90335,1993
1,3,64.4369,1993
1,3,220.23484,1993
3,3,177.9101,1993
1,1,173.29118,1993
3,3,177.9101,1993
4,3,160.5716,1993
1,1,146.629,1993
3,3,15.23295,1993
1,1,70.56306,1993
2,3,159.82548,1993
4,1,160.5716,1993
3,2,233.75424,1993
3,3,173.52325,1993
3,3,177.47652,1993
4,2,174.50474,1993
3,3,227.63177,1993
3,3,165.74749,1993
4,2,175.56411,1993
4,1,157.23458,1993
3,1,135.39671,1993
3,2,176.00892,1993
4,3,167.53283,1993
4,3,155.05569,1993
3,2,176.00892,1993
3,3,235.27906,1993
2,3,193.9417,1993
2,1,176.91615,1993
1,1,162.20502,1993
3,1,173.76968,1993
3,1,227.63177,1993
3,3,156.78028,1993
3,3,215.643,1993
3,3,172.17504,1993
2,1,169.37716,1993
3,3,177.47652,1993
3,3,137.3081,1993
4,3,177.20151,1993
4,2,153.61999,1993
3,3,155.57094,1993
1,3,174.75772,1993
2,3,15.57307,1993
3,1,87.94824,1993
3,1,72.79785,1993
4,2,175.12735,1993
2,3,160.79202,1993
2,3,178.41864,1993
3,3,175.96925,1993
2,2,156.11502,1993
3,3,178.32085,1993
3,3,212.55125,1993
2,1,172.29356,1993
1,3,168.94848,1993
2,2,194.8046,1993
3,3,178.42,1993
2,3,178.16368,1993
3,3,233.05361,1993
3,1,200.07663,1993
1,1,153.35969,1993
3,3,155.75169,1993
1,3,186.95527,1993
4,3,152.11762,1993
3,3,138.42561,1993
3,3,233.52181,1993
2,1,197.7195,1993
3,3,193.69121,1993
1,3,226.87616,1993
3,3,192.31607,1993
3,3,73.23338,1993
2,3,187.76086,1993
3,3,215.59814,1993
4,1,162.81849,1993
3,3,162.67809,1993
3,3,165.52403,1993
2,1,197.72106,1993
2,3,187.29339,1993
3,3,177.21415,1993
2,3,181.62712,1993
4,1,160.5716,1993
4,3,155.05569,1993
3,2,195.89224,1993
2,1,189.2532,1993
3,3,177.9101,1993
4,2,148.12061,1993
1,1,172.91246,1993
4,3,152.11762,1993
1,3,198.88701,1993
4,1,152.11762,1993
3,2,200.07663,1993
4,3,218.90062,1993
3,3,224.09429,1993
3,1,210.11506,1993
4,1,226.80164,1993
2,1,93.25857,1993
1,3,227.9744,1993
3,3,148.86324,1993
1,3,146.629,1993
2,1,158.85414,1993
1,1,196.58657,1993
4,3,167.97087,1993
3,1,180.06113,1993
5,3,203.05616,1993
3,3,15.23295,1993
2,1,65.65443,1993
3,3,97.58697,1993
3,1,177.9101,1993
2,1,187.64576,1993
3,3,92.9099,1993
3,1,160.27927,1993
4,3,218.90062,1993
3,3,188.90995,1993
3,1,173.65393,1993
3,3,177.9101,1993
4,2,163.72913,1993
3,1,158.6904,1993
2,1,189.2532,1993
1,3,186.18822,1993
2,3,213.34625,1993
4,3,160.5716,1993
2,3,181.48626,1993
3,1,183.82048,1993
4,3,155.05569,1993
4,3,198.89217,1993
3,3,191.10237,1993
4,3,183.66669,1993
2,2,197.93946,1993
3,3,211.64732,1993
4,1,169.02187,1993
1,1,161.42362,1993
2,3,156.65145,1993
1,1,70.56306,1993
4,3,157.23458,1993
3,3,157.10994,1993
3,1,15.49944,1993
2,3,173.13396,1993
2,1,173.9358,1993
3,2,179.49836,1993
2,3,184.51624,1993
2,3,195.18698,1993
3,3,161.63721,1993
4,3,160.02082,1993
3,3,173.76968,1993
1,1,226.87616,1993
2,3,141.74375,1993
4,1,200.81428,1993
3,3,177.04836,1993
1,1,175.57393,1993
1,3,237.62492,1993
2,1,171.09423,1993
2,3,159.82548,1993
3,3,175.91111,1993
1,2,180.11714,1993
3,3,177.21415,1993
3,3,255.73353,1993
5,3,201.19553,1993
2,3,159.17816,1993
3,1,211.71979,1993
4,3,142.53574,1993
2,1,188.82547,1993
1,3,13.37616,1993
4,1,160.5716,1993
4,3,153.61999,1993
3,3,76.29863,1993
3,1,224.09429,1993
3,1,172.18033,1993
3,2,200.07663,1993
2,1,178.41864,1993
3,3,95.92295,1993
3,3,177.47652,1993
2,3,203.3758,1993
4,3,146.02645,1993
2,3,156.98583,1993
3,3,177.9101,1993
2,2,183.52487,1993
2,1,208.27824,1993
1,3,196.53964,1993
2,1,178.23534,1993
2,1,219.80619,1993
4,1,181.33095,1993
2,3,202.87989,1993
3,3,155.75169,1993
3,3,211.64732,1993
1,1,178.83513,1993
1,3,184.30849,1993
4,3,129.89616,1993
2,3,154.80036,1993
2,2,197.93946,1993
3,3,186.13253,1993
5,3,184.10162,1993
1,1,79.13907,1993
4,1,179.91839,1993
5,1,142.45811,1993
3,3,179.34559,1993
2,3,193.97428,1993
5,1,191.54111,1993
4,2,160.12382,1993
3,1,15.49944,1993
2,3,192.91177,1993
3,1,150.39604,1993
3,3,189.89323,1993
4,1,211.58509,1993
2,1,215.23927,1993
3,2,173.65393,1993
4,1,174.59473,1993
4,1,153.76696,1993
3,3,157.59628,1993
4,3,205.63323,1993
3,3,161.63721,1993
2,3,193.81906,1993
4,1,163.93278,1993
4,3,167.76273,1993
3,1,178.47292,1993
4,3,201.07702,1993
2,1,165.81802,1993
3,1,173.65393,1993
3,1,156.78028,1993
1,3,158.16763,1993
2,1,200.42687,1993
2,3,156.03266,1993
3,3,200.07663,1993
3,3,177.9101,1993
3,3,189.0895,1993
4,3,181.08394,1993
2,3,160.73801,1993
4,3,129.15663,1993
1,3,234.40171,1993
5,2,186.81672,1993
4,3,161.85551,1993
2,3,191.76119,1993
3,3,15.23295,1993
3,1,140.25847,1993
2,2,177.93538,1993
2,3,182.80171,1993
2,2,212.85832,1993
3,3,196.90827,1993
2,1,181.48626,1993
3,1,210.8159,1993
3,3,174.13157,1993
3,3,232.90364,1993
3,1,179.32984,1993
3,3,174.13157,1993
4,3,181.9244,1993
2,2,173.13396,1993
4,3,179.72085,1993
3,1,175.12904,1993
2,3,165.15192,1993
3,2,184.04115,1993
2,3,156.03266,1993
2,2,151.37919,1993
2,1,166.37656,1993
4,3,244.66414,1993
1,1,89.67822,1993
2,2,141.74375,1993
2,3,181.44457,1993
4,3,153.40153,1993
4,3,150.57441,1993
4,3,218.90062,1993
2,3,180.70905,1993
2,1,208.41947,1993
3,1,92.9099,1993
4,3,218.90062,1993
2,3,156.03266,1993
3,1,168.53633,1993
4,2,191.32879,1993
1,1,177.2197,1993
3,1,177.9101,1993
3,3,174.68244,1993
3,1,174.68244,1993
1,1,227.5689,1993
2,3,155.87892,1993
3,2,189.8486,1993
2,3,166.37656,1993
3,3,174.91727,1993
4,3,218.90062,1993
3,3,179.4933,1993
2,1,236.23327,1993
4,3,199.60132,1993
3,3,187.51363,1993
3,3,203.4715,1993
1,1,146.5284,1993
5,1,212.19368,1993
4,3,157.23458,1993
4,3,164.79717,1993
2,3,177.22943,1993
3,1,247.6214,1993
2,3,182.04334,1993
1,1,173.29118,1993
2,3,156.92012,1993
3,1,178.32085,1993
2,1,212.85832,1993
3,1,211.71979,1993
4,1,179.55901,1993
3,3,187.68637,1993
3,2,234.60615,1993
4,2,154.67944,1993
2,3,182.43194,1993
2,3,214.22963,1993
4,3,157.16409,1993
4,1,170.67408,1993
2,1,181.29708,1993
3,3,162.95273,1993
4,2,177.20151,1993
1,2,176.73667,1993
4,1,165.46461,1993
2,3,156.03266,1993
4,1,197.4079,1993
3,3,177.47652,1993
1,1,70.56306,1993
